@relation '237982L2_2-weka.filters.unsupervised.attribute.MergeManyValues-C1-Lzly-R3,4,5-weka.filters.unsupervised.attribute.MergeManyValues-C1-Ldobry-R1,2-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Reorder-R2-9,1-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-R2-precision0-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replacestatus pozyczki-R9-weka.filters.supervised.attribute.Discretize-E-R1,5-precision2-weka.filters.supervised.attribute.Discretize-E-R6,7,8-precision0-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T 0.001 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T 0.001 -N -1-weka.filters.unsupervised.attribute.Reorder-R8,7,6,5,4,3,2,1,9'

@attribute 'rodzaj zrodla dochodu' {11,12,13,15,16,17,98,99}
@attribute plec {kobieta,mezczyzna}
@attribute wiek {'\'(-inf-31]\'','\'(31-43]\'','\'(43-56]\'','\'(56-68]\'','\'(68-inf)\''}
@attribute 'okres w jakim bedzie pobieral dochod' {'\'(-inf-48]\'','\'(48-inf)\''}
@attribute 'kwota kredytu' {'\'(-inf-782.27]\'','\'(782.27-inf)\''}
@attribute 'okres w jakim pobieral dochod' {'\'(-inf-10]\'','\'(10-inf)\''}
@attribute 'ktore rolowanie' {'\'(-inf-1]\'','\'(1-inf)\''}
@attribute 'miesieczny dochod netto' {'\'(-inf-554.94]\'','\'(554.94-inf)\''}
@attribute 'status pozyczki' {zly,dobry}

@data
99,kobieta,'\'(56-68]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
17,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
98,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
16,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
16,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
99,kobieta,'\'(31-43]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
17,kobieta,'\'(-inf-31]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,mezczyzna,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
98,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
11,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(43-56]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
12,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
11,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(-inf-31]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(-inf-31]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
13,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',zly
11,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(43-56]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
12,mezczyzna,'\'(56-68]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(43-56]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(-inf-31]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
98,mezczyzna,'\'(-inf-31]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
98,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
98,mezczyzna,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
99,mezczyzna,'\'(31-43]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
12,mezczyzna,'\'(43-56]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
99,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
12,mezczyzna,'\'(-inf-31]\'','\'(-inf-48]\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
99,kobieta,'\'(-inf-31]\'','\'(-inf-48]\'','\'(782.27-inf)\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
16,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
98,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
99,mezczyzna,'\'(31-43]\'','\'(-inf-48]\'','\'(782.27-inf)\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
98,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
98,mezczyzna,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
17,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
13,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
11,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',zly
16,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
11,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(31-43]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(-inf-31]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,mezczyzna,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
13,mezczyzna,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,mezczyzna,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,mezczyzna,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
98,mezczyzna,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
11,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
12,mezczyzna,'\'(43-56]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
12,mezczyzna,'\'(-inf-31]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
12,mezczyzna,'\'(31-43]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
12,kobieta,'\'(31-43]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
12,mezczyzna,'\'(-inf-31]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(31-43]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
99,mezczyzna,'\'(31-43]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
16,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,mezczyzna,'\'(68-inf)\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
99,mezczyzna,'\'(31-43]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(782.27-inf)\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(31-43]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
99,mezczyzna,'\'(43-56]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(56-68]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(31-43]\'','\'(-inf-48]\'','\'(782.27-inf)\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
12,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
99,mezczyzna,'\'(31-43]\'','\'(-inf-48]\'','\'(782.27-inf)\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
12,kobieta,'\'(-inf-31]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
12,mezczyzna,'\'(56-68]\'','\'(-inf-48]\'','\'(-inf-782.27]\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
99,mezczyzna,'\'(-inf-31]\'','\'(-inf-48]\'','\'(782.27-inf)\'','\'(-inf-10]\'','\'(-inf-1]\'','\'(554.94-inf)\'',zly
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(56-68]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,kobieta,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
13,kobieta,'\'(68-inf)\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
11,mezczyzna,'\'(43-56]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(1-inf)\'','\'(554.94-inf)\'',zly
11,mezczyzna,'\'(31-43]\'','\'(48-inf)\'','\'(-inf-782.27]\'','\'(10-inf)\'','\'(-inf-1]\'','\'(554.94-inf)\'',dobry
